municipio_ibge,municipio_nome,ano,mes,internacoes
420550,Ipuaçu,2006,6,10
420550,Ipuaçu,2006,7,13
420550,Ipuaçu,2006,8,13
420550,Ipuaçu,2006,9,9
420550,Ipuaçu,2006,10,8
420550,Ipuaçu,2006,11,6
420550,Ipuaçu,2006,12,7
420550,Ipuaçu,2007,1,6
420550,Ipuaçu,2007,2,7
420550,Ipuaçu,2007,3,6
420550,Ipuaçu,2007,4,8
420550,Ipuaçu,2007,5,9
420550,Ipuaçu,2007,6,12
420550,Ipuaçu,2007,7,14
420550,Ipuaçu,2007,8,14
420550,Ipuaçu,2007,9,9
420550,Ipuaçu,2007,10,6
420550,Ipuaçu,2007,11,6
420550,Ipuaçu,2007,12,7
420550,Ipuaçu,2008,1,5
420550,Ipuaçu,2008,2,6
420550,Ipuaçu,2008,3,7
420550,Ipuaçu,2008,4,7
420550,Ipuaçu,2008,5,9
420550,Ipuaçu,2008,6,12
420550,Ipuaçu,2008,7,13
420550,Ipuaçu,2008,8,12
420550,Ipuaçu,2008,9,9
420550,Ipuaçu,2008,10,8
420550,Ipuaçu,2008,11,8
420550,Ipuaçu,2008,12,7
420550,Ipuaçu,2009,1,6
420550,Ipuaçu,2009,2,7
420550,Ipuaçu,2009,3,7
420550,Ipuaçu,2009,4,8
420550,Ipuaçu,2009,5,10
420550,Ipuaçu,2009,6,12
420550,Ipuaçu,2009,7,14
420550,Ipuaçu,2009,8,13
420550,Ipuaçu,2009,9,9
420550,Ipuaçu,2009,10,6
420550,Ipuaçu,2009,11,8
420550,Ipuaçu,2009,12,7
420550,Ipuaçu,2010,1,6
420550,Ipuaçu,2010,2,7
420550,Ipuaçu,2010,3,7
420550,Ipuaçu,2010,4,6
420550,Ipuaçu,2010,5,9
420550,Ipuaçu,2010,6,12
420550,Ipuaçu,2010,7,14
420550,Ipuaçu,2010,8,13
420550,Ipuaçu,2010,9,11
420550,Ipuaçu,2010,10,9
420550,Ipuaçu,2010,11,7
420550,Ipuaçu,2010,12,8
420550,Ipuaçu,2011,1,7
420550,Ipuaçu,2011,2,9
420550,Ipuaçu,2011,3,7
420550,Ipuaçu,2011,4,8
420550,Ipuaçu,2011,5,9
420550,Ipuaçu,2011,6,12
420550,Ipuaçu,2011,7,15
420550,Ipuaçu,2011,8,13
420550,Ipuaçu,2011,9,10
420550,Ipuaçu,2011,10,7
420550,Ipuaçu,2011,11,8
420550,Ipuaçu,2011,12,7
420550,Ipuaçu,2012,1,6
420550,Ipuaçu,2012,2,8
420550,Ipuaçu,2012,3,7
420550,Ipuaçu,2012,4,8
420550,Ipuaçu,2012,5,9
420550,Ipuaçu,2012,6,12
420550,Ipuaçu,2012,7,15
420550,Ipuaçu,2012,8,14
420550,Ipuaçu,2012,9,10
420550,Ipuaçu,2012,10,8
420550,Ipuaçu,2012,11,7
420550,Ipuaçu,2012,12,8
420550,Ipuaçu,2013,1,7
420550,Ipuaçu,2013,2,7
420550,Ipuaçu,2013,3,8
420550,Ipuaçu,2013,4,9
420550,Ipuaçu,2013,5,10
420550,Ipuaçu,2013,6,13
420550,Ipuaçu,2013,7,14
420550,Ipuaçu,2013,8,14
420550,Ipuaçu,2013,9,10
420550,Ipuaçu,2013,10,8
420550,Ipuaçu,2013,11,6
420550,Ipuaçu,2013,12,6
420550,Ipuaçu,2014,1,6
420550,Ipuaçu,2014,2,6
420550,Ipuaçu,2014,3,8
420550,Ipuaçu,2014,4,8
420550,Ipuaçu,2014,5,10
420550,Ipuaçu,2014,6,13
420550,Ipuaçu,2014,7,16
420550,Ipuaçu,2014,8,15
420550,Ipuaçu,2014,9,10
420550,Ipuaçu,2014,10,8
420550,Ipuaçu,2014,11,7
420550,Ipuaçu,2014,12,7
420550,Ipuaçu,2015,1,7
420550,Ipuaçu,2015,2,7
420550,Ipuaçu,2015,3,8
420550,Ipuaçu,2015,4,8
420550,Ipuaçu,2015,5,11
420550,Ipuaçu,2015,6,14
420550,Ipuaçu,2015,7,14
420550,Ipuaçu,2015,8,14
420550,Ipuaçu,2015,9,11
420550,Ipuaçu,2015,10,9
420550,Ipuaçu,2015,11,8
420550,Ipuaçu,2015,12,8
420550,Ipuaçu,2016,1,6
420550,Ipuaçu,2016,2,7
420550,Ipuaçu,2016,3,7
420550,Ipuaçu,2016,4,8
420550,Ipuaçu,2016,5,10
420550,Ipuaçu,2016,6,14
420550,Ipuaçu,2016,7,14
420550,Ipuaçu,2016,8,15
420550,Ipuaçu,2016,9,10
420550,Ipuaçu,2016,10,8
420550,Ipuaçu,2016,11,8
420550,Ipuaçu,2016,12,7
420550,Ipuaçu,2017,1,6
420550,Ipuaçu,2017,2,8
420550,Ipuaçu,2017,3,7
420550,Ipuaçu,2017,4,8
420550,Ipuaçu,2017,5,11
420550,Ipuaçu,2017,6,12
420550,Ipuaçu,2017,7,15
420550,Ipuaçu,2017,8,15
420550,Ipuaçu,2017,9,11
420550,Ipuaçu,2017,10,9
420550,Ipuaçu,2017,11,8
420550,Ipuaçu,2017,12,6
420550,Ipuaçu,2018,1,7
420550,Ipuaçu,2018,2,7
420550,Ipuaçu,2018,3,8
420550,Ipuaçu,2018,4,9
420550,Ipuaçu,2018,5,10
420550,Ipuaçu,2018,6,13
420550,Ipuaçu,2018,7,15
420550,Ipuaçu,2018,8,16
420550,Ipuaçu,2018,9,11
420550,Ipuaçu,2018,10,8
420550,Ipuaçu,2018,11,8
420550,Ipuaçu,2018,12,8
420550,Ipuaçu,2019,1,5
420550,Ipuaçu,2019,2,7
420550,Ipuaçu,2019,3,7
420550,Ipuaçu,2019,4,9
420550,Ipuaçu,2019,5,11
420550,Ipuaçu,2019,6,13
420550,Ipuaçu,2019,7,16
420550,Ipuaçu,2019,8,15
420550,Ipuaçu,2019,9,11
420550,Ipuaçu,2019,10,7
420550,Ipuaçu,2019,11,8
420550,Ipuaçu,2019,12,8
420550,Ipuaçu,2020,1,6
420550,Ipuaçu,2020,2,5
420550,Ipuaçu,2020,3,7
420550,Ipuaçu,2020,4,7
420550,Ipuaçu,2020,5,9
420550,Ipuaçu,2020,6,11
420550,Ipuaçu,2020,7,13
420550,Ipuaçu,2020,8,12
420550,Ipuaçu,2020,9,9
420550,Ipuaçu,2020,10,7
420550,Ipuaçu,2020,11,6
420550,Ipuaçu,2020,12,6
420550,Ipuaçu,2021,1,8
420550,Ipuaçu,2021,2,9
420550,Ipuaçu,2021,3,9
420550,Ipuaçu,2021,4,11
420550,Ipuaçu,2021,5,12
420550,Ipuaçu,2021,6,16
420550,Ipuaçu,2021,7,19
420550,Ipuaçu,2021,8,17
420550,Ipuaçu,2021,9,13
420550,Ipuaçu,2021,10,9
420550,Ipuaçu,2021,11,9
420550,Ipuaçu,2021,12,9
420550,Ipuaçu,2022,1,7
420550,Ipuaçu,2022,2,8
420550,Ipuaçu,2022,3,8
420550,Ipuaçu,2022,4,8
420550,Ipuaçu,2022,5,10
420550,Ipuaçu,2022,6,13
420550,Ipuaçu,2022,7,16
420550,Ipuaçu,2022,8,14
420550,Ipuaçu,2022,9,11
420550,Ipuaçu,2022,10,8
420550,Ipuaçu,2022,11,7
420550,Ipuaçu,2022,12,6
420550,Ipuaçu,2023,1,7
420550,Ipuaçu,2023,2,8
420550,Ipuaçu,2023,3,8
420550,Ipuaçu,2023,4,9
420550,Ipuaçu,2023,5,11
420550,Ipuaçu,2023,6,13
420550,Ipuaçu,2023,7,16
420550,Ipuaçu,2023,8,15
420550,Ipuaçu,2023,9,11
420550,Ipuaçu,2023,10,8
420550,Ipuaçu,2023,11,8
420550,Ipuaçu,2023,12,7
420550,Ipuaçu,2024,1,7
420550,Ipuaçu,2024,2,7
420550,Ipuaçu,2024,3,8
420550,Ipuaçu,2024,4,8
420550,Ipuaçu,2024,5,10
420550,Ipuaçu,2024,6,14
420550,Ipuaçu,2024,7,17
420550,Ipuaçu,2024,8,15
420550,Ipuaçu,2024,9,10
420550,Ipuaçu,2024,10,8
420550,Ipuaçu,2024,11,7
420550,Ipuaçu,2024,12,8
420550,Ipuaçu,2025,1,7
420550,Ipuaçu,2025,2,7
420550,Ipuaçu,2025,3,8
420550,Ipuaçu,2025,4,9
420550,Ipuaçu,2025,5,11
420550,Ipuaçu,2025,6,13
420550,Ipuaçu,2025,7,17
420550,Ipuaçu,2025,8,15
420550,Ipuaçu,2025,9,11
420550,Ipuaçu,2025,10,8
420550,Ipuaçu,2025,11,7
420550,Ipuaçu,2025,12,7
420550,Ipuaçu,2026,1,5
420550,Ipuaçu,2026,2,5
420550,Ipuaçu,2026,3,5
420550,Ipuaçu,2026,4,5
420550,Ipuaçu,2026,5,5
420550,Ipuaçu,2026,6,6
420550,Ipuaçu,2026,7,8
420555,Ipumirim,1990,1,9
420555,Ipumirim,1990,2,15
420555,Ipumirim,1990,3,12
420555,Ipumirim,1990,4,10
420555,Ipumirim,1990,5,20
420555,Ipumirim,1990,6,24
420555,Ipumirim,1990,7,27
420555,Ipumirim,1990,8,24
420555,Ipumirim,1990,9,19
420555,Ipumirim,1990,10,13
420555,Ipumirim,1990,11,7
420555,Ipumirim,1990,12,9
420555,Ipumirim,1991,1,7
420555,Ipumirim,1991,2,14
420555,Ipumirim,1991,3,18
420555,Ipumirim,1991,4,15
420555,Ipumirim,1991,5,20
420555,Ipumirim,1991,6,26
420555,Ipumirim,1991,7,29
420555,Ipumirim,1991,8,26
420555,Ipumirim,1991,9,22
420555,Ipumirim,1991,10,16
420555,Ipumirim,1991,11,16
420555,Ipumirim,1991,12,14
420555,Ipumirim,1992,1,12
420555,Ipumirim,1992,2,16
420555,Ipumirim,1992,3,17
420555,Ipumirim,1992,4,15
420555,Ipumirim,1992,5,24
420555,Ipumirim,1992,6,26
420555,Ipumirim,1992,7,35
420555,Ipumirim,1992,8,28
420555,Ipumirim,1992,9,22
420555,Ipumirim,1992,10,19
420555,Ipumirim,1992,11,12
420555,Ipumirim,1992,12,13
420555,Ipumirim,1993,1,14
420555,Ipumirim,1993,2,16
420555,Ipumirim,1993,3,16
420555,Ipumirim,1993,4,19
420555,Ipumirim,1993,5,20
420555,Ipumirim,1993,6,27
420555,Ipumirim,1993,7,31
420555,Ipumirim,1993,8,34
420555,Ipumirim,1993,9,23
420555,Ipumirim,1993,10,18
420555,Ipumirim,1993,11,18
420555,Ipumirim,1993,12,19
420555,Ipumirim,1994,1,22
420555,Ipumirim,1994,2,19
420555,Ipumirim,1994,3,14
420555,Ipumirim,1994,4,23
420555,Ipumirim,1994,5,22
420555,Ipumirim,1994,6,29
420555,Ipumirim,1994,7,38
420555,Ipumirim,1994,8,36
420555,Ipumirim,1994,9,18
420555,Ipumirim,1994,10,15
420555,Ipumirim,1994,11,19
420555,Ipumirim,1994,12,19
420555,Ipumirim,1995,1,15
420555,Ipumirim,1995,2,15
420555,Ipumirim,1995,3,17
420555,Ipumirim,1995,4,18
420555,Ipumirim,1995,5,25
420555,Ipumirim,1995,6,30
420555,Ipumirim,1995,7,27
420555,Ipumirim,1995,8,36
420555,Ipumirim,1995,9,23
420555,Ipumirim,1995,10,22
420555,Ipumirim,1995,11,19
420555,Ipumirim,1995,12,15
420555,Ipumirim,1996,1,15
420555,Ipumirim,1996,2,17
420555,Ipumirim,1996,3,18
420555,Ipumirim,1996,4,21
420555,Ipumirim,1996,5,29
420555,Ipumirim,1996,6,39
420555,Ipumirim,1996,7,40
420555,Ipumirim,1996,8,36
420555,Ipumirim,1996,9,20
420555,Ipumirim,1996,10,22
420555,Ipumirim,1996,11,17
420555,Ipumirim,1996,12,18
420555,Ipumirim,1997,1,14
420555,Ipumirim,1997,2,16
420555,Ipumirim,1997,3,16
420555,Ipumirim,1997,4,24
420555,Ipumirim,1997,5,30
420555,Ipumirim,1997,6,39
420555,Ipumirim,1997,7,44
420555,Ipumirim,1997,8,41
420555,Ipumirim,1997,9,33
420555,Ipumirim,1997,10,23
420555,Ipumirim,1997,11,21
420555,Ipumirim,1997,12,17
420555,Ipumirim,1998,1,21
420555,Ipumirim,1998,2,22
420555,Ipumirim,1998,3,27
420555,Ipumirim,1998,4,26
420555,Ipumirim,1998,5,29
420555,Ipumirim,1998,6,38
420555,Ipumirim,1998,7,42
420555,Ipumirim,1998,8,43
420555,Ipumirim,1998,9,30
420555,Ipumirim,1998,10,28
420555,Ipumirim,1998,11,19
420555,Ipumirim,1998,12,19
420555,Ipumirim,1999,1,21
420555,Ipumirim,1999,2,23
420555,Ipumirim,1999,3,24
420555,Ipumirim,1999,4,26
420555,Ipumirim,1999,5,26
420555,Ipumirim,1999,6,40
420555,Ipumirim,1999,7,49
420555,Ipumirim,1999,8,44
420555,Ipumirim,1999,9,32
420555,Ipumirim,1999,10,23
420555,Ipumirim,1999,11,25
420555,Ipumirim,1999,12,24
420555,Ipumirim,2000,1,19
420555,Ipumirim,2000,2,27
420555,Ipumirim,2000,3,29
420555,Ipumirim,2000,4,28
420555,Ipumirim,2000,5,29
420555,Ipumirim,2000,6,40
420555,Ipumirim,2000,7,51
420555,Ipumirim,2000,8,47
420555,Ipumirim,2000,9,30
420555,Ipumirim,2000,10,26
420555,Ipumirim,2000,11,26
420555,Ipumirim,2000,12,21
420555,Ipumirim,2001,1,25
420555,Ipumirim,2001,2,23
420555,Ipumirim,2001,3,20
420555,Ipumirim,2001,4,26
420555,Ipumirim,2001,5,30
420555,Ipumirim,2001,6,39
420555,Ipumirim,2001,7,51
420555,Ipumirim,2001,8,47
420555,Ipumirim,2001,9,34
420555,Ipumirim,2001,10,32
420555,Ipumirim,2001,11,25
420555,Ipumirim,2001,12,23
420555,Ipumirim,2002,1,23
420555,Ipumirim,2002,2,26
420555,Ipumirim,2002,3,25
420555,Ipumirim,2002,4,27
420555,Ipumirim,2002,5,33
420555,Ipumirim,2002,6,41
420555,Ipumirim,2002,7,48
420555,Ipumirim,2002,8,41
420555,Ipumirim,2002,9,35
420555,Ipumirim,2002,10,23
420555,Ipumirim,2002,11,24
420555,Ipumirim,2002,12,23
420555,Ipumirim,2003,1,21
420555,Ipumirim,2003,2,28
420555,Ipumirim,2003,3,29
420555,Ipumirim,2003,4,28
420555,Ipumirim,2003,5,33
420555,Ipumirim,2003,6,46
420555,Ipumirim,2003,7,52
420555,Ipumirim,2003,8,49
420555,Ipumirim,2003,9,35
420555,Ipumirim,2003,10,31
420555,Ipumirim,2003,11,25
420555,Ipumirim,2003,12,28
420555,Ipumirim,2004,1,23
420555,Ipumirim,2004,2,24
420555,Ipumirim,2004,3,26
420555,Ipumirim,2004,4,31
420555,Ipumirim,2004,5,32
420555,Ipumirim,2004,6,47
420555,Ipumirim,2004,7,55
420555,Ipumirim,2004,8,52
420555,Ipumirim,2004,9,32
420555,Ipumirim,2004,10,27
420555,Ipumirim,2004,11,26
420555,Ipumirim,2004,12,26
420555,Ipumirim,2005,1,25
420555,Ipumirim,2005,2,27
420555,Ipumirim,2005,3,27
420555,Ipumirim,2005,4,30
420555,Ipumirim,2005,5,31
420555,Ipumirim,2005,6,46
420555,Ipumirim,2005,7,52
420555,Ipumirim,2005,8,51
420555,Ipumirim,2005,9,35
420555,Ipumirim,2005,10,27
420555,Ipumirim,2005,11,26
420555,Ipumirim,2005,12,27
420555,Ipumirim,2006,1,24
420555,Ipumirim,2006,2,29
420555,Ipumirim,2006,3,30
420555,Ipumirim,2006,4,29
420555,Ipumirim,2006,5,39
420555,Ipumirim,2006,6,47
420555,Ipumirim,2006,7,53
420555,Ipumirim,2006,8,50
420555,Ipumirim,2006,9,35
420555,Ipumirim,2006,10,33
420555,Ipumirim,2006,11,26
420555,Ipumirim,2006,12,23
420555,Ipumirim,2007,1,22
420555,Ipumirim,2007,2,24
420555,Ipumirim,2007,3,28
420555,Ipumirim,2007,4,35
420555,Ipumirim,2007,5,34
420555,Ipumirim,2007,6,48
420555,Ipumirim,2007,7,52
420555,Ipumirim,2007,8,50
420555,Ipumirim,2007,9,38
420555,Ipumirim,2007,10,32
420555,Ipumirim,2007,11,29
420555,Ipumirim,2007,12,26
420555,Ipumirim,2008,1,25
420555,Ipumirim,2008,2,30
420555,Ipumirim,2008,3,31
420555,Ipumirim,2008,4,29
420555,Ipumirim,2008,5,41
420555,Ipumirim,2008,6,45
420555,Ipumirim,2008,7,54
420555,Ipumirim,2008,8,56
420555,Ipumirim,2008,9,36
420555,Ipumirim,2008,10,31
420555,Ipumirim,2008,11,26
420555,Ipumirim,2008,12,28
420555,Ipumirim,2009,1,26
420555,Ipumirim,2009,2,28
420555,Ipumirim,2009,3,24
420555,Ipumirim,2009,4,32
420555,Ipumirim,2009,5,32
420555,Ipumirim,2009,6,47
420555,Ipumirim,2009,7,53
420555,Ipumirim,2009,8,50
420555,Ipumirim,2009,9,41
420555,Ipumirim,2009,10,31
420555,Ipumirim,2009,11,31
420555,Ipumirim,2009,12,30
420555,Ipumirim,2010,1,25
420555,Ipumirim,2010,2,29
420555,Ipumirim,2010,3,28
420555,Ipumirim,2010,4,30
420555,Ipumirim,2010,5,38
420555,Ipumirim,2010,6,50
420555,Ipumirim,2010,7,58
420555,Ipumirim,2010,8,56
420555,Ipumirim,2010,9,41
420555,Ipumirim,2010,10,28
420555,Ipumirim,2010,11,30
420555,Ipumirim,2010,12,27
420555,Ipumirim,2011,1,26
420555,Ipumirim,2011,2,30
420555,Ipumirim,2011,3,31
420555,Ipumirim,2011,4,34
420555,Ipumirim,2011,5,37
420555,Ipumirim,2011,6,53
420555,Ipumirim,2011,7,55
420555,Ipumirim,2011,8,59
420555,Ipumirim,2011,9,40
420555,Ipumirim,2011,10,29
420555,Ipumirim,2011,11,33
420555,Ipumirim,2011,12,29
420555,Ipumirim,2012,1,28
420555,Ipumirim,2012,2,28
420555,Ipumirim,2012,3,34
420555,Ipumirim,2012,4,30
420555,Ipumirim,2012,5,35
420555,Ipumirim,2012,6,53
420555,Ipumirim,2012,7,59
420555,Ipumirim,2012,8,55
420555,Ipumirim,2012,9,40
420555,Ipumirim,2012,10,34
420555,Ipumirim,2012,11,32
420555,Ipumirim,2012,12,29
420555,Ipumirim,2013,1,22
420555,Ipumirim,2013,2,25
420555,Ipumirim,2013,3,29
420555,Ipumirim,2013,4,32
420555,Ipumirim,2013,5,39
420555,Ipumirim,2013,6,49
420555,Ipumirim,2013,7,60
420555,Ipumirim,2013,8,56
420555,Ipumirim,2013,9,38
420555,Ipumirim,2013,10,32
420555,Ipumirim,2013,11,29
420555,Ipumirim,2013,12,30
420555,Ipumirim,2014,1,25
420555,Ipumirim,2014,2,30
420555,Ipumirim,2014,3,31
420555,Ipumirim,2014,4,34
420555,Ipumirim,2014,5,38
420555,Ipumirim,2014,6,54
420555,Ipumirim,2014,7,58
420555,Ipumirim,2014,8,58
420555,Ipumirim,2014,9,42
420555,Ipumirim,2014,10,31
420555,Ipumirim,2014,11,25
420555,Ipumirim,2014,12,31
420555,Ipumirim,2015,1,26
420555,Ipumirim,2015,2,30
420555,Ipumirim,2015,3,30
420555,Ipumirim,2015,4,32
420555,Ipumirim,2015,5,39
420555,Ipumirim,2015,6,48
420555,Ipumirim,2015,7,62
420555,Ipumirim,2015,8,54
420555,Ipumirim,2015,9,35
420555,Ipumirim,2015,10,31
420555,Ipumirim,2015,11,28
420555,Ipumirim,2015,12,31
420555,Ipumirim,2016,1,31
420555,Ipumirim,2016,2,28
420555,Ipumirim,2016,3,37
420555,Ipumirim,2016,4,38
420555,Ipumirim,2016,5,38
420555,Ipumirim,2016,6,51
420555,Ipumirim,2016,7,63
420555,Ipumirim,2016,8,57
420555,Ipumirim,2016,9,45
420555,Ipumirim,2016,10,34
420555,Ipumirim,2016,11,32
420555,Ipumirim,2016,12,30
420555,Ipumirim,2017,1,24
420555,Ipumirim,2017,2,34
420555,Ipumirim,2017,3,35
420555,Ipumirim,2017,4,36
420555,Ipumirim,2017,5,37
420555,Ipumirim,2017,6,50
420555,Ipumirim,2017,7,64
420555,Ipumirim,2017,8,56
420555,Ipumirim,2017,9,42
420555,Ipumirim,2017,10,29
420555,Ipumirim,2017,11,27
420555,Ipumirim,2017,12,30
420555,Ipumirim,2018,1,29
420555,Ipumirim,2018,2,30
420555,Ipumirim,2018,3,31
420555,Ipumirim,2018,4,28
420555,Ipumirim,2018,5,44
420555,Ipumirim,2018,6,49
420555,Ipumirim,2018,7,64
420555,Ipumirim,2018,8,64
420555,Ipumirim,2018,9,45
420555,Ipumirim,2018,10,35
420555,Ipumirim,2018,11,30
420555,Ipumirim,2018,12,30
420555,Ipumirim,2019,1,29
420555,Ipumirim,2019,2,28
420555,Ipumirim,2019,3,34
420555,Ipumirim,2019,4,31
420555,Ipumirim,2019,5,41
420555,Ipumirim,2019,6,51
420555,Ipumirim,2019,7,62
420555,Ipumirim,2019,8,64
420555,Ipumirim,2019,9,43
420555,Ipumirim,2019,10,32
420555,Ipumirim,2019,11,27
420555,Ipumirim,2019,12,28
420555,Ipumirim,2020,1,23
420555,Ipumirim,2020,2,23
420555,Ipumirim,2020,3,28
420555,Ipumirim,2020,4,33
420555,Ipumirim,2020,5,29
420555,Ipumirim,2020,6,43
420555,Ipumirim,2020,7,51
420555,Ipumirim,2020,8,47
420555,Ipumirim,2020,9,39
420555,Ipumirim,2020,10,29
420555,Ipumirim,2020,11,29
420555,Ipumirim,2020,12,24
420555,Ipumirim,2021,1,35
420555,Ipumirim,2021,2,39
420555,Ipumirim,2021,3,35
420555,Ipumirim,2021,4,41
420555,Ipumirim,2021,5,44
420555,Ipumirim,2021,6,59
420555,Ipumirim,2021,7,73
420555,Ipumirim,2021,8,71
420555,Ipumirim,2021,9,52
420555,Ipumirim,2021,10,42
420555,Ipumirim,2021,11,40
420555,Ipumirim,2021,12,38
420555,Ipumirim,2022,1,29
420555,Ipumirim,2022,2,25
420555,Ipumirim,2022,3,35
420555,Ipumirim,2022,4,32
420555,Ipumirim,2022,5,36
420555,Ipumirim,2022,6,52
420555,Ipumirim,2022,7,56
420555,Ipumirim,2022,8,56
420555,Ipumirim,2022,9,43
420555,Ipumirim,2022,10,34
420555,Ipumirim,2022,11,27
420555,Ipumirim,2022,12,26
420555,Ipumirim,2023,1,29
420555,Ipumirim,2023,2,34
420555,Ipumirim,2023,3,33
420555,Ipumirim,2023,4,34
420555,Ipumirim,2023,5,39
420555,Ipumirim,2023,6,54
420555,Ipumirim,2023,7,65
420555,Ipumirim,2023,8,55
420555,Ipumirim,2023,9,41
420555,Ipumirim,2023,10,34
420555,Ipumirim,2023,11,33
420555,Ipumirim,2023,12,33
420555,Ipumirim,2024,1,33
420555,Ipumirim,2024,2,28
420555,Ipumirim,2024,3,37
420555,Ipumirim,2024,4,36
420555,Ipumirim,2024,5,43
420555,Ipumirim,2024,6,60
420555,Ipumirim,2024,7,62
420555,Ipumirim,2024,8,59
420555,Ipumirim,2024,9,43
420555,Ipumirim,2024,10,34
420555,Ipumirim,2024,11,37
420555,Ipumirim,2024,12,31
420555,Ipumirim,2025,1,25
420555,Ipumirim,2025,2,36
420555,Ipumirim,2025,3,31
420555,Ipumirim,2025,4,35
420555,Ipumirim,2025,5,37
420555,Ipumirim,2025,6,51
420555,Ipumirim,2025,7,66
420555,Ipumirim,2025,8,59
420555,Ipumirim,2025,9,42
420555,Ipumirim,2025,10,36
420555,Ipumirim,2025,11,35
420555,Ipumirim,2025,12,32
420555,Ipumirim,2026,1,15
420555,Ipumirim,2026,2,19
420555,Ipumirim,2026,3,14
420555,Ipumirim,2026,4,23
420555,Ipumirim,2026,5,24
420555,Ipumirim,2026,6,28
420555,Ipumirim,2026,7,34
420557,Iraceminha,1990,1,10
420557,Iraceminha,1990,2,7
420557,Iraceminha,1990,3,10
420557,Iraceminha,1990,4,11
420557,Iraceminha,1990,5,10
420557,Iraceminha,1990,6,16
420557,Iraceminha,1990,7,20
420557,Iraceminha,1990,8,21
420557,Iraceminha,1990,9,12
420557,Iraceminha,1990,10,10
420557,Iraceminha,1990,11,10
420557,Iraceminha,1990,12,10
420557,Iraceminha,1991,1,9
420557,Iraceminha,1991,2,9
420557,Iraceminha,1991,3,13
420557,Iraceminha,1991,4,13
420557,Iraceminha,1991,5,15
420557,Iraceminha,1991,6,20
420557,Iraceminha,1991,7,23
420557,Iraceminha,1991,8,24
420557,Iraceminha,1991,9,19
420557,Iraceminha,1991,10,13
420557,Iraceminha,1991,11,10
420557,Iraceminha,1991,12,9
420557,Iraceminha,1992,1,16
420557,Iraceminha,1992,2,12
420557,Iraceminha,1992,3,9
420557,Iraceminha,1992,4,16
420557,Iraceminha,1992,5,16
420557,Iraceminha,1992,6,18
420557,Iraceminha,1992,7,23
420557,Iraceminha,1992,8,25
420557,Iraceminha,1992,9,18
420557,Iraceminha,1992,10,15
420557,Iraceminha,1992,11,12
420557,Iraceminha,1992,12,14
420557,Iraceminha,1993,1,12
420557,Iraceminha,1993,2,16
420557,Iraceminha,1993,3,13
420557,Iraceminha,1993,4,14
420557,Iraceminha,1993,5,16
420557,Iraceminha,1993,6,24
420557,Iraceminha,1993,7,26
420557,Iraceminha,1993,8,27
420557,Iraceminha,1993,9,20
420557,Iraceminha,1993,10,17
420557,Iraceminha,1993,11,12
420557,Iraceminha,1993,12,14
420557,Iraceminha,1994,1,10
420557,Iraceminha,1994,2,12
420557,Iraceminha,1994,3,15
420557,Iraceminha,1994,4,14
420557,Iraceminha,1994,5,20
420557,Iraceminha,1994,6,27
420557,Iraceminha,1994,7,31
420557,Iraceminha,1994,8,30
420557,Iraceminha,1994,9,19
420557,Iraceminha,1994,10,14
420557,Iraceminha,1994,11,14
420557,Iraceminha,1994,12,18
420557,Iraceminha,1995,1,14
420557,Iraceminha,1995,2,18
420557,Iraceminha,1995,3,17
420557,Iraceminha,1995,4,17
420557,Iraceminha,1995,5,20
420557,Iraceminha,1995,6,24
420557,Iraceminha,1995,7,25
420557,Iraceminha,1995,8,28
420557,Iraceminha,1995,9,21
420557,Iraceminha,1995,10,16
420557,Iraceminha,1995,11,12
420557,Iraceminha,1995,12,10
420557,Iraceminha,1996,1,14
420557,Iraceminha,1996,2,15
420557,Iraceminha,1996,3,15
420557,Iraceminha,1996,4,21
420557,Iraceminha,1996,5,21
420557,Iraceminha,1996,6,26
420557,Iraceminha,1996,7,31
420557,Iraceminha,1996,8,30
420557,Iraceminha,1996,9,23
420557,Iraceminha,1996,10,17
420557,Iraceminha,1996,11,14
420557,Iraceminha,1996,12,15
420557,Iraceminha,1997,1,15
420557,Iraceminha,1997,2,20
420557,Iraceminha,1997,3,20
420557,Iraceminha,1997,4,20
420557,Iraceminha,1997,5,18
420557,Iraceminha,1997,6,31
420557,Iraceminha,1997,7,35
420557,Iraceminha,1997,8,34
420557,Iraceminha,1997,9,22
420557,Iraceminha,1997,10,20
420557,Iraceminha,1997,11,15
420557,Iraceminha,1997,12,21
420557,Iraceminha,1998,1,16
420557,Iraceminha,1998,2,18
420557,Iraceminha,1998,3,22
420557,Iraceminha,1998,4,19
420557,Iraceminha,1998,5,28
420557,Iraceminha,1998,6,30
420557,Iraceminha,1998,7,40
420557,Iraceminha,1998,8,31
420557,Iraceminha,1998,9,24
420557,Iraceminha,1998,10,19
420557,Iraceminha,1998,11,15
420557,Iraceminha,1998,12,15
420557,Iraceminha,1999,1,19
420557,Iraceminha,1999,2,16
420557,Iraceminha,1999,3,21
420557,Iraceminha,1999,4,19
420557,Iraceminha,1999,5,24
420557,Iraceminha,1999,6,36
420557,Iraceminha,1999,7,36
420557,Iraceminha,1999,8,36
420557,Iraceminha,1999,9,25
420557,Iraceminha,1999,10,19
420557,Iraceminha,1999,11,16
420557,Iraceminha,1999,12,21
420557,Iraceminha,2000,1,17
420557,Iraceminha,2000,2,22
420557,Iraceminha,2000,3,22
420557,Iraceminha,2000,4,22
420557,Iraceminha,2000,5,22
420557,Iraceminha,2000,6,34
